url,brand,modele,name_pro,carrosserie,energie,etat_vehicule,transmission,controle_technique,couleur_interieur,type_peinture_carrosserie,Marque,all_city,code_region,nom_region,numero_departement,nom_departement,nom_commune,latitude,longitude,is_pro,date,pneus_hiver,barres_de_toit,premiere_main,non_fumeur,stationne_dans_garage,sous_garantie_constructeur,attelage,sous_garantie_autre_que_constructeur,cons_mixte_l_by_100km,emissions_co2_g_by_km,kilometrage_km,nb_portes,hayon,nb_places,prix_euros,puissance_fiscale_cv,puissance_reelle_ch,garantie_mecanique_mois,abs,esp,regulateur_vitesse,asr,alarme_antivol,direction_assistee,banquette_ar,radio_cd,fermeture_centralisee,vitres_electriques,allumage_auto_feux,peinture_metallisee,retroviseurs_electriques,roues_alliage_léger,fap,postal_codes
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230214903A1KVVORECLI,Renault,Clio,POITIERS CLAIN AUTOMOBILES,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2017-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,10406,4,1,5,14590,5,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/opel/astra/1230214901A1KVVOOPAST,Opel,Astra,POITIERS CLAIN AUTOMOBILES,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2014-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,99962,4,1,5,10490,5,110,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230214902A1KVVOPE308,Peugeot,308,POITIERS CLAIN AUTOMOBILES,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2017-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,25587,4,1,5,17990,5,120,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/mini/cooper-d/1230214900A1KVVOMCCOD,Mini,Cooper D,POITIERS CLAIN AUTOMOBILES,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,56084,4,1,5,17490,5,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/mini/cooper-d/1230214899A1KVVOMCCOD,Mini,Cooper D,POITIERS CLAIN AUTOMOBILES,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,52824,4,1,5,17490,5,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/mini/cooper-d/1230214898A1KVVOMCCOD,Mini,Cooper D,POITIERS CLAIN AUTOMOBILES,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,53178,4,1,5,17490,5,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/mini/cooper-d/1230214897A1KVVOMCCOD,Mini,Cooper D,POITIERS CLAIN AUTOMOBILES,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Poitiers,54,Poitou-Charentes,86,Vienne,Poitiers,46583333,333333,1,2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,53100,4,1,5,17490,5,102,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230214869A1KVVOPE308,Peugeot,308,PEUGEOT NEUBAUER CHAMBLY,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,Chambly,22,Picardie,60,Oise,Chambly,49166667,225,1,2017-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,10629,4,1,5,16990,5,110,PREMIUM 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60230
https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1230214862A1KVVORECAP,Renault,Captur,AUTOMOBILES REUNION SN ST PIERRE,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,70218,4,1,5,15400,4,90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1230214860A1KVVOVWPOL,Volkswagen,Polo,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,82845,4,1,5,12400,4,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/hyundai/i20/1230214858A1KVVOHYI20,Hyundai,i20,AUTOMOBILES REUNION SN ST PIERRE,Coupé,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,31653,2,1,5,15800,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/zoe/1228106394A1KVVOREZOE,Renault,Zoé,AUTOMOBILES REUNION SN ST PIERRE,Berline,Electrique,NA,Automatique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33343,4,1,5,15900,1,88,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/toyota/verso/1230214838A1KVVOTOVER,Toyota,Verso,CITROEN MONTARGIS,Monospace,Diesel,NA,Automatique,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2012-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,104725,4,1,5,10790,9,150,Citroën Select Budget 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1230214834A1KVVOCIC4,Citroën,C4,CITROEN MONTARGIS,Berline,Essence,NA,Automatique,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2018-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,3795,4,1,5,18990,7,131,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1230214837A1KVVOVWTOU,Volkswagen,Touran,CITROEN MONTARGIS,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,34258,4,1,7,22290,6,115,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-spacetourer/1230214835A1KVVOCIC4S,Citroën,C4 Spacetourer,CITROEN MONTARGIS,Monospace,Diesel,NA,Automatique,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2018-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,7596,4,1,5,26990,9,163,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230214832A1KVVOCIC4P,Citroën,C4 Picasso,CITROEN MONTARGIS,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,99397,4,1,5,12990,6,115,Citroën Select Budget 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/citroen/ds4/1230214833A1KVVOCIDS4,Citroën,DS4,CITROEN MONTARGIS,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2015-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,25700,4,1,5,14990,6,115,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230214831A1KVVOCIC3,Citroën,C3,CITROEN MONTARGIS,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,Amilly,24,Centre,45,Loiret,Amilly,NA,NA,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,18000,4,1,5,15790,5,110,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45200
https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1230214826A1KVVOFOFIE,Ford,Fiesta,Automobiles de A à Z,NA,Diesel,NA,Manuelle,NA,NA,NA,NA,Domalain,53,Bretagne,35,Ille-et-Vilaine,Domalain,48,-125,1,2014-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,37800,2,1,2,7990,6,75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35680
https://www.paruvendu.fr/a/voiture-occasion/skoda/fabia/1230214824A1KVVOSKFAB,Skoda,Fabia,Automobiles de A à Z,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,Domalain,53,Bretagne,35,Ille-et-Vilaine,Domalain,48,-125,1,2009-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,55700,4,1,5,6990,4,60,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35680
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1230214822A1KVVOVWTOU,Volkswagen,Touran,ALD AUTOMOTIVE,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Décines-Charpieu,82,Rhône-Alpes,69,Rhône,Décines-Charpieu,4575,4966667,1,2016-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,27812,4,1,5,19200,6,110,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69150
https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230214821A1KVVOBMS1,BMW,Série 1,ALD AUTOMOTIVE,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,Décines-Charpieu,82,Rhône-Alpes,69,Rhône,Décines-Charpieu,4575,4966667,1,2015-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,87492,4,1,5,19300,7,150,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69150
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230214815A1KVVOCIC3,Citroën,C3,CITROEN - SRAN,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,0 Nogent-le-Rotrou,NA,NA,NA,NA,NA,NA,NA,1,2016-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,32173,4,1,5,10290,3,75,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79284
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230214814A1KVVORECLI,Renault,Clio,ALD AUTOMOTIVE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Décines-Charpieu,82,Rhône-Alpes,69,Rhône,Décines-Charpieu,4575,4966667,1,2015-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,75902,4,1,5,8990,4,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69150
https://www.paruvendu.fr/a/voiture-occasion/dacia/logan/1227986425A1KVVODCLOG,Dacia,Logan,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,83431,4,0,5,7600,4,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230214811A1KVVORECLI,Renault,Clio,ALD AUTOMOTIVE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Décines-Charpieu,82,Rhône-Alpes,69,Rhône,Décines-Charpieu,4575,4966667,1,2014-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,72956,4,1,5,8590,4,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69150
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230214808A1KVVORECLI,Renault,Clio,ALD AUTOMOTIVE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Décines-Charpieu,82,Rhône-Alpes,69,Rhône,Décines-Charpieu,4575,4966667,1,2014-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,73310,4,1,5,8590,4,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69150
https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iv-estate/1230214805A1KVVOREC4E,Renault,Clio IV Estate,ALD AUTOMOTIVE,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,Décines-Charpieu,82,Rhône-Alpes,69,Rhône,Décines-Charpieu,4575,4966667,1,2013-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,86960,4,1,5,8490,4,90,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69150
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1228087342A1KVVORECLI,Renault,Clio,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,46936,4,1,5,11500,4,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1228898988A1KVVORECLI,Renault,Clio,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,49101,4,1,5,11500,4,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1227713049A1KVVORETAL,Renault,Talisman,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Semi automatique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,68268,4,0,5,23600,8,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/twingo/1228947978A1KVVORETWI,Renault,Twingo,AUTOMOBILES REUNION SN ST PIERRE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,73506,4,1,4,7900,4,71,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1227740169A1KVVORECLI,Renault,Clio,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,78242,4,1,5,9900,4,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1228532564A1KVVORECLI,Renault,Clio,AUTOMOBILES REUNION SN ST PIERRE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2015-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,77174,4,1,5,9900,4,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1230214785A1KVVORECAP,Renault,Captur,RENAULT CAP SERVICES,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,Mérignac,72,Aquitaine,33,Gironde,Mérignac,44833333,-633333,1,2017-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,3600,4,1,5,17890,5,110,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33700
https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1230214779A1KVVORECAP,Renault,Captur,RENAULT CAP SERVICES,Break,Diesel,NA,Semi automatique,NA,NA,NA,NA,Mérignac,72,Aquitaine,33,Gironde,Mérignac,44833333,-633333,1,2013-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,70300,4,1,5,11900,5,90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33700
https://www.paruvendu.fr/a/voiture-occasion/kia/rio/1230214772A1KVVOKIRIO,Kia,Rio,AUTO EN DIRECT COTE D'AZUR,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Mougins,93,Provence-Alpes-Côte d'Azur,06,Alpes-Maritimes,Mougins,436,7,1,2012-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,56000,2,1,5,9890,5,90,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06250
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1230214765A1KVVOMEA,Mercedes,Classe A,SAGA Mercedes-Benz VILLENEUVE D'ASCQ,Break,Diesel,NA,Semi automatique,NA,NA,NA,NA,Villeneuve-d'Ascq,NA,NA,NA,NA,NA,NA,NA,1,2017-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,20912,4,1,5,27800,7,136,Occasion Millétoile 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59650
https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1230214761A1KVVOBMX1,BMW,X1,NG AUTO,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,Orvault,52,Pays de la Loire,44,Loire-Atlantique,Orvault,47266667,-1616667,1,2011-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,145862,4,1,5,11480,10,177,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44700
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-c/1230214744A1KVVOMEC,Mercedes,Classe C,SAGA Mercedes-Benz LENS,Break,Hybride,NA,Automatique,NA,NA,NA,NA,Loison-sous-Lens,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Loison-sous-Lens,50433333,2866667,1,2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,21862,4,1,5,39800,10,211,Occasion Millétoile 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62218
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1227199620A1KVVOMEA,Mercedes,Classe A,SAGA Mercedes-Benz ARRAS,Break,Diesel,NA,Semi automatique,NA,NA,NA,NA,Arras,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Arras,50283333,2783333,1,2018-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,8800,4,1,5,44900,9,177,Occasion Millétoile 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-glc/1230214741A1KVVOMEGLC,Mercedes,Classe GLC,SAGA Mercedes-Benz VILLENEUVE D'ASCQ,Break,Diesel,NA,Automatique,NA,NA,NA,NA,Villeneuve-d'Ascq,NA,NA,NA,NA,NA,NA,NA,1,2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,100,4,1,5,55800,9,170,Occasion Millétoile 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59650
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1230214739A1KVVOMEB,Mercedes,Classe B,SAGA Mercedes-Benz ARRAS,Monospace,Essence,NA,Semi automatique,NA,NA,NA,NA,Arras,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Arras,50283333,2783333,1,2018-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,10503,4,1,5,25800,7,122,Occasion Millétoile 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000
https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230214732A1KVVOBMS3,BMW,Série 3,SAGA Mercedes-Benz BOULOGNE S/MER,Break,Diesel,NA,Manuelle,NA,NA,NA,NA,Isques,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Isques,50666667,165,1,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,101119,4,1,5,19900,8,150,Occasions Garanties 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62360
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1230214726A1KVVOMEA,Mercedes,Classe A,SAGA Mercedes-Benz Belleville,Break,Diesel,NA,Semi automatique,NA,NA,NA,NA,Belleville-sur-Vie,52,Pays de la Loire,85,Vendée,Belleville-sur-Vie,46783333,-1433333,1,2015-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,129990,4,1,5,21900,7,136,Occasions Garanties 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85170
https://www.paruvendu.fr/a/voiture-occasion/citroen/ds4/1230214719A1KVVOCIDS4,Citroën,DS4,ETS JB PELLET,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Bourgoin-Jallieu,82,Rhône-Alpes,38,Isère,Bourgoin-Jallieu,45.59,5.28,1,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,76061,4,1,5,12590,6,115,Citroën Select 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38300
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1230214711A1KVVOMEE,Mercedes,Classe E,SAGA Mercedes-Benz Belleville,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,Belleville-sur-Vie,52,Pays de la Loire,85,Vendée,Belleville-sur-Vie,46783333,-1433333,1,2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,110720,4,0,5,19900,16,265,Occasions Garanties 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85170
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1230214709A1KVVOMEA,Mercedes,Classe A,SAGA Mercedes-Benz Belleville,Break,Diesel,NA,Semi automatique,NA,NA,NA,NA,Belleville-sur-Vie,52,Pays de la Loire,85,Vendée,Belleville-sur-Vie,46783333,-1433333,1,2015-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,54690,4,1,5,25800,7,136,Occasion Millétoile 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85170
https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230214702A1KVVOBMS3,BMW,Série 3,LEXUS Toys Plus Lille,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,Villeneuve-d'Ascq,NA,NA,NA,NA,NA,NA,NA,1,2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,15800,4,0,5,32900,10,190,Lexus Préférence 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59650
https://www.paruvendu.fr/a/voiture-occasion/lexus/is/1230214699A1KVVOLXIS,Lexus,IS,LEXUS Toys Plus La Rochelle,Berline,Hybride,NA,Automatique,NA,NA,NA,NA,Aytré,54,Poitou-Charentes,17,Charente-Maritime,Aytré,46133333,-11,1,2015-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,59200,4,0,5,25500,9,181,Lexus Préférence Hybrides 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17440
https://www.paruvendu.fr/a/voiture-occasion/lexus/nx/1230214697A1KVVOLXNX,Lexus,NX,LEXUS Toys Plus La Rochelle,Break,Hybride,NA,Automatique,NA,NA,NA,NA,Aytré,54,Poitou-Charentes,17,Charente-Maritime,Aytré,46133333,-11,1,2016-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,41019,4,1,5,35500,8,155,Lexus Préférence Hybrides 24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17440
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230214693A1KVVOCIC4P,Citroën,C4 Picasso,LEXUS Toys Plus Mouilleron,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Mouilleron-le-Captif,52,Pays de la Loire,85,Vendée,Mouilleron-le-Captif,46716667,-145,1,2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,72699,4,1,5,15490,6,120,Lexus Préférence 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85000
https://www.paruvendu.fr/a/voiture-occasion/audi/tt/1229927717A1KVVOAUTT,Audi,TT,Toyota Toys Motors Mulhouse,Coupé,Essence,NA,Semi automatique,NA,NA,NA,NA,Mulhouse,NA,NA,NA,NA,NA,NA,NA,1,2008-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,154962,2,0,NA,18990,17,272,Toyota Occasions Plus Essentielles 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68200
